포스터,행사명,개최기간,주최,분류
https://www.kintex.com/common/download.jsp?attachno=415832&seq=1,2019 KOFURN(한국국제가구 및 인테리어산업대전)/한국국제목공기계전시회,2019.08.29 ~ 2019.09.01,대한가구산업협동조합연합회 ,전시회
https://www.kintex.com/common/download.jsp?attachno=428547&seq=1,2019 현대 트럭 & 버스 비즈니스 페어 ; 공존(共存),2019.08.29 ~ 2019.09.01,현대자동차  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,경기도평생교육원 시민교육,2019.08.29 ~ 2019.09.19,주식회사 글로벌액션러닝그룹  ,회의
https://www.kintex.com/images/img_nothing.jpg,교원 빨간펜 지식 콘서트,2019.08.30 ~ 2019.08.30,㈜교원  ,회의
https://www.kintex.com/images/img_nothing.jpg,가구쇼 시상식,2019.08.30 ~ 2019.08.30,주식회사 가구쇼  ,회의
https://www.kintex.com/images/img_nothing.jpg,고양지식정보산업진흥원 채용 인적성검사,2019.08.30 ~ 2019.08.30,고양지식정보산업진흥원  ,회의
https://www.kintex.com/images/img_nothing.jpg,한국국제가구인테리어산업대전 부대행사(경원인터네셔널),2019.08.30 ~ 2019.08.30,경원인터네셔널  ,회의
https://www.kintex.com/images/img_nothing.jpg,All Fitness International Convention,2019.08.31 ~ 2019.08.31,사단법인 한국뷰티니스예술진흥원  ,회의
https://www.kintex.com/images/img_nothing.jpg,힐스테이트 킨텍스 레이크뷰 입주자 초청행사,2019.08.31 ~ 2019.09.01,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2019 고양시 남북교류협력위원회 워크샵,2019.09.02 ~ 2019.09.02,고양시청  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 새로운 경기정책 공모,2019.09.02 ~ 2019.09.03,경기도  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 대한민국에너지대전 부대행사,2019.09.02 ~ 2019.09.06,한국에너지공단  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기도 기술개발사업 설명회,2019.09.03 ~ 2019.09.03,(재)경기대진테크노파크  ,회의
https://www.kintex.com/common/download.jsp?attachno=404755&seq=1,2019 대한민국 에너지대전,2019.09.03 ~ 2019.09.06,산업통상자원부 ,전시회
https://www.kintex.com/common/download.jsp?attachno=390913&seq=1,2019 월드 스마트시티 엑스포,2019.09.04 ~ 2019.09.06,"국토교통부, 과학기술정보통신부 ",전시회
https://www.kintex.com/common/download.jsp?attachno=427199&seq=1,2019 전역예정장병 취업박람회,2019.09.05 ~ 2019.09.05,"국방부, KB국민은행 ",전시회
https://www.kintex.com/common/download.jsp?attachno=425668&seq=1,2019 한국골프용품전 in Summer,2019.09.05 ~ 2019.09.08,SBS미디어넷 ,전시회
https://www.kintex.com/images/img_nothing.jpg,월드패밀리잉글리쉬 쇼,2019.09.08 ~ 2019.09.21,월드패밀리잉글리쉬코리아 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,리치앤코 REACH THE FUTURE FESTIVAL ,2019.09.10 ~ 2019.09.10,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,여호와의 증인의 2019 서울 국제 대회,2019.09.13 ~ 2019.09.13,(사)워치타워성서책자협회  ,회의
https://www.kintex.com/images/img_nothing.jpg,여호와의 증인의 2019 서울 국제대회,2019.09.13 ~ 2019.09.15,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2019년 하반기 3차 치매예방교육 컨퍼런스,2019.09.16 ~ 2019.10.25,국민건강보험공단 경인지역본부  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기도 DMZ 생태 페스티벌 부대행사,2019.09.17 ~ 2019.09.20,경기연구원  ,회의
https://www.kintex.com/images/img_nothing.jpg,쉐보레 시승행사,2019.09.17 ~ 2019.09.20,레이데온코리안써포트(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,치과의사 대상 세미나,2019.09.18 ~ 2019.09.18,주식회사 네오임플란트  ,회의
https://www.kintex.com/common/download.jsp?attachno=425751&seq=1,대한민국 음향음악산업전 2019,2019.09.18 ~ 2019.09.20,"(사)한국음향학회, (사)한국방송장비산업진흥협회, (사)한국음향예술인협회, (사)한국라이브사운드협회, 한국교회방송기술인연합회 ",전시회
https://www.kintex.com/common/download.jsp?attachno=427525&seq=1,2019 대한민국 교회건축&리모델링 박람회,2019.09.18 ~ 2019.09.20,"국민일보, ㈜젠코리아, 서울전람㈜ ",전시회
https://www.kintex.com/images/img_nothing.jpg,국제음향 영상산업대전 부대행사,2019.09.18 ~ 2019.09.20,(주)젠코리아  ,회의
https://www.kintex.com/common/download.jsp?attachno=428596&seq=1,DMZ 페스타,2019.09.18 ~ 2019.09.21,경기도 ,전시회
https://www.kintex.com/images/img_nothing.jpg,산학협력엑스포 실무회의,2019.09.19 ~ 2019.09.19,한국연구재단  ,회의
https://www.kintex.com/common/download.jsp?attachno=425662&seq=1,2019 매경 창업 & 프랜차이즈 쇼,2019.09.19 ~ 2019.09.21,매일경제 ,전시회
https://www.kintex.com/common/download.jsp?attachno=424779&seq=1,2019 티몬국제어린이초등교육박람회,2019.09.19 ~ 2019.09.22,"(주)티몬, (주)제이엠컴퍼니 ",전시회
https://www.kintex.com/images/img_nothing.jpg,"도시 생물다양성 증진을 위한 새로운 접근 ""자연기반의 해결을 통한 지속가능한 도시 만들기 전략 모색""",2019.09.20 ~ 2019.09.20,이클레이 한국사무소  ,회의
https://www.kintex.com/images/img_nothing.jpg,DMZ 국제다큐멘터리 영화제,2019.09.20 ~ 2019.09.20,  ,전시회
https://www.kintex.com/images/img_nothing.jpg,2019 바디퍼스트 스페셜 워크샵,2019.09.22 ~ 2019.09.22,퍼스트에듀  ,회의
https://www.kintex.com/common/download.jsp?attachno=0&seq=1,2019 퍼펙트 코리아 & 피닉스컵 5차 대회,2019.09.22 ~ 2019.09.22,(사)대한다트협회  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,중소기업 맞춤형 사업계획서 작성 교육,2019.09.23 ~ 2019.09.24,한국항공대학교 산학협력단  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 도로교통박람회 부대행사,2019.09.25 ~ 2019.09.26,(주)킨텍스  ,회의
https://www.kintex.com/common/download.jsp?attachno=404753&seq=1,제5회 대한민국 안전산업박람회,2019.09.25 ~ 2019.09.27,"행정안전부, 산업통상자원부, 경기도 ",전시회
https://www.kintex.com/common/download.jsp?attachno=404757&seq=1,2019 기상기후산업 박람회,2019.09.25 ~ 2019.09.27,기상청 ,전시회
https://www.kintex.com/common/download.jsp?attachno=404759&seq=1,2019 국제도로교통박람회,2019.09.25 ~ 2019.09.27,"킨텍스, 한국도로협회 ",전시회
https://www.kintex.com/common/download.jsp?attachno=410785&seq=1,2019 한국건설안전박람회,2019.09.25 ~ 2019.09.27,KINTEX ,전시회
https://www.kintex.com/images/img_nothing.jpg,2019 대한민국 안전산업박람회 부대행사,2019.09.25 ~ 2019.09.27,(주)킨텍스  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 기상기후박람회 부대행사,2019.09.25 ~ 2019.09.27,(주)킨텍스  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 건설안전박람회 부대행사,2019.09.25 ~ 2019.09.27,(주)킨텍스  ,회의
https://www.kintex.com/images/img_nothing.jpg,[로케이션] 아디다스,2019.09.26 ~ 2019.09.26,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,안전관리자 워크샵,2019.09.26 ~ 2019.09.26,(주) 금강주택  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019년도 (사)한국의학물리학회 추계학술대회,2019.09.27 ~ 2019.09.27,사단법인 한국의학물리학회  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 Seminar for Foreign Language Institute Instructors in Gyeonggi,2019.09.28 ~ 2019.09.28,한국학원총연합회경기도지회  ,회의
https://www.kintex.com/common/download.jsp?attachno=0&seq=1,한국어린이기자단 3기 발대식(오전) / 대한민국청소년기자단 13기 발대식 및 오리엔테이션(오후),2019.09.28 ~ 2019.09.28,대한민국청소년기자단  ,회의
https://www.kintex.com/images/img_nothing.jpg,지축역 센트럴 푸르지오 입주자 초청행사,2019.09.28 ~ 2019.09.29,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2019 경기환경산업전 부대행사,2019.09.29 ~ 2019.10.02,(주)킨텍스  ,회의
https://www.kintex.com/images/img_nothing.jpg,타파웨어브랜즈코리아 네이처케어 특별 교육,2019.10.01 ~ 2019.10.01,(주)타파웨어브랜즈 코리아 서울지점  ,회의
https://www.kintex.com/common/download.jsp?attachno=424547&seq=1,2019 경기환경산업전,2019.10.01 ~ 2019.10.02,경기도 ,전시회
https://www.kintex.com/images/img_nothing.jpg,이루원개발 부동산 개발 세미나,2019.10.03 ~ 2019.10.03,(주)이루원개발  ,회의
https://www.kintex.com/common/download.jsp?attachno=423729&seq=1,제28회 코베 베이비페어,2019.10.03 ~ 2019.10.06,(주)메쎄이상 ,전시회
https://www.kintex.com/common/download.jsp?attachno=423731&seq=1,2019 코베 유아교육전,2019.10.03 ~ 2019.10.06,(주)메쎄이상 ,전시회
https://www.kintex.com/common/download.jsp?attachno=419461&seq=1,2019 오토살롱위크,2019.10.03 ~ 2019.10.06,"산업통상자원부, 국토교통부 ",전시회
https://www.kintex.com/images/img_nothing.jpg,대만 보트산업 설명회,2019.10.04 ~ 2019.10.04,"Taiwan Trade Center, Seoul  ",회의
https://www.kintex.com/images/img_nothing.jpg,2019 코리아 요가 컨퍼런스,2019.10.04 ~ 2019.10.06,코리아요가컨퍼런스  ,회의
https://www.kintex.com/images/img_nothing.jpg,맘블리,2019.10.05 ~ 2019.10.05,(주)비엡시금융서비스  ,회의
https://www.kintex.com/images/img_nothing.jpg,월드패밀리잉글리쉬 쇼,2019.10.05 ~ 2019.10.05,월드패밀리잉글리쉬코리아 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 아프로그룹 연말 임직원 그랜드 컨벤션 ,2019.10.05 ~ 2019.10.05,  ,이벤트
https://www.kintex.com/common/download.jsp?attachno=428680&seq=1,2019 파이널판타지14 팬페스티벌 서울,2019.10.05 ~ 2019.10.06,㈜액토즈소프트  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,ANF CAT SHOW,2019.10.05 ~ 2019.10.06,캣블라썸  ,회의
https://www.kintex.com/images/img_nothing.jpg,애터미 원데이 세미나(4분기),2019.10.05 ~ 2019.12.07,애터미 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,카페앤 베이커리 페어 부대행사,2019.10.07 ~ 2019.10.08,(주)에스씨에이한국챕터  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019로보월드 부대행사,2019.10.08 ~ 2019.10.12,(사)로봇산업협회  ,회의
https://www.kintex.com/common/download.jsp?attachno=424426&seq=1,2019 카페&베이커리페어,2019.10.09 ~ 2019.10.12,(주)미래전람 ,전시회
https://www.kintex.com/common/download.jsp?attachno=423733&seq=1,2019 호텔쇼&레스토랑 산업전,2019.10.09 ~ 2019.10.12,"호텔앤레스토랑 매거진, (주)미래전람 ",전시회
https://www.kintex.com/common/download.jsp?attachno=429665&seq=1,2019 로보월드,2019.10.09 ~ 2019.10.12,산업통상자원부 ,전시회
https://www.kintex.com/images/img_nothing.jpg,대방건설 육교공사 입주민설명회,2019.10.10 ~ 2019.10.10,대방건설 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 STARBUCKS KOREA LEADERSHIP CONFERENCE,2019.10.10 ~ 2019.10.10,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2019 로보월드 부대행사,2019.10.10 ~ 2019.10.11,한아세안센터  ,회의
https://www.kintex.com/common/download.jsp?attachno=390879&seq=1,2019 대한민국 뷰티박람회,2019.10.10 ~ 2019.10.13,경기도 ,전시회
https://www.kintex.com/images/img_nothing.jpg,KICT 사업용 과제 워크샵,2019.10.11 ~ 2019.10.11,한국건설기술연구원  ,회의
https://www.kintex.com/common/download.jsp?attachno=0&seq=1,철도차량 스마트 유지 보수 기술개발 관련 워크샵,2019.10.11 ~ 2019.10.11,서울교통공사  ,회의
https://www.kintex.com/common/download.jsp?attachno=428681&seq=1,부활 BORN AGAIN 라이브 투어 콘서트,2019.10.12 ~ 2019.10.12,"경기신문 인천본사, ㈜KBES  ",이벤트
https://www.kintex.com/images/img_nothing.jpg,운정 파크드림 입주자 초청행사 ,2019.10.12 ~ 2019.10.13,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2019년 수문조사종사자 교육(중급),2019.10.14 ~ 2019.10.18,한국수자원조사기술원  ,회의
https://www.kintex.com/common/download.jsp?attachno=422116&seq=1,한국포장전 2019,2019.10.15 ~ 2019.10.18,월간 포장타임즈 ,전시회
https://www.kintex.com/images/img_nothing.jpg,에픽컴퍼니 학부모 교육 세미나,2019.10.15 ~ 2019.12.04,주식회사 에픽컴퍼니  ,회의
https://www.kintex.com/images/img_nothing.jpg,영진약품 초음파 실습,2019.10.16 ~ 2019.10.16,영진약품 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,공부의 신 강성태의<엄마가 공부해야 자녀가 달라진다!>,2019.10.17 ~ 2019.10.17,(주)굿모닝코리아자산관리  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019년 C-ITS / Smart City Work Shop,2019.10.17 ~ 2019.10.17,주식회사 노바코스  ,회의
https://www.kintex.com/images/img_nothing.jpg,여의도순복음교회 영적부흥과 한반도 평화를 위한 기도대성회 ,2019.10.18 ~ 2019.10.18,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2019 미디어교육 전국대회 컨벤션 (확정),2019.10.18 ~ 2019.10.19,(주)문화기획상상  ,회의
https://www.kintex.com/images/img_nothing.jpg,웅진씽크빅 행사,2019.10.19 ~ 2019.10.19,(주) 웅진씽크빅  ,회의
https://www.kintex.com/images/img_nothing.jpg,대방건설 입주 설명회,2019.10.19 ~ 2019.10.19,대방건설 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 청강문화산업대학교 정기 실기고사,2019.10.19 ~ 2019.10.19,  ,이벤트
https://www.kintex.com/common/download.jsp?attachno=429335&seq=1,24회 서울디저트페어 [할로윈&이색푸드],2019.10.19 ~ 2019.10.20,㈜ 북팔코믹스  ,이벤트
https://www.kintex.com/common/download.jsp?attachno=0&seq=1,제76회 돌프리마켓 서울,2019.10.20 ~ 2019.10.20,돌프리마켓 사무국  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2019 아이니 웨딩 박람회,2019.10.20 ~ 2019.10.20,(주) 아이니웨딩네트웍스  ,회의
https://www.kintex.com/common/download.jsp?attachno=0&seq=1,2019 퍼펙트 코리아 & 피닉스컵 6차 대회,2019.10.20 ~ 2019.10.20,(사)대한다트협회  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,한국기계전 사전교육,2019.10.21 ~ 2019.10.21,키엔스코리아(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,중부대학교 미술대학 2020년도 입시,2019.10.21 ~ 2019.10.22,중부대학교  ,회의
https://www.kintex.com/images/img_nothing.jpg,HENKEL Loctite C.T.S,2019.10.22 ~ 2019.10.22,더블유웍스코리아(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,누설감지기술개발 진도 점검회의,2019.10.22 ~ 2019.10.22,한국원자력연구원  ,회의
https://www.kintex.com/images/img_nothing.jpg,동아에스티 초음파 아카데미,2019.10.22 ~ 2019.10.22,동아에스티(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,OECD국가교육회의,2019.10.22 ~ 2019.10.24,주)유니원커뮤니케이션즈  ,회의
https://www.kintex.com/images/img_nothing.jpg,"한국산업대전(한국기계전, 제조IT서비스전) 부대행사",2019.10.22 ~ 2019.10.24,한국기계산업진흥회  ,회의
https://www.kintex.com/common/download.jsp?attachno=424335&seq=1,2019 한국산업대전 (한국기계전 & 머신소프트),2019.10.22 ~ 2019.10.25,산업통상자원부 ,전시회
https://www.kintex.com/common/download.jsp?attachno=428617&seq=1,2019 한국산업대전 (2019 서울국제공구전),2019.10.22 ~ 2019.10.25,한국공구공업협동조합 ,전시회
https://www.kintex.com/images/img_nothing.jpg,2019 정보화교육 관리자 연수,2019.10.23 ~ 2019.10.23,경기도교육청 경기도수원교육지원청  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 정보화교육 관리자 연수,2019.10.23 ~ 2019.10.23,경기도화성오산교육지원청  ,회의
https://www.kintex.com/images/img_nothing.jpg,사보타주에 대한 물리적 방호 규제 완결성 제고를 위한 방사선적 영향에 대한 기준정립 세미나,2019.10.23 ~ 2019.10.23,한국원자력통제기술원  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 서울국제공구전 부대행사,2019.10.23 ~ 2019.10.23,한국공구공업협동조합  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 고양도시포럼,2019.10.23 ~ 2019.10.23,고양시청  ,회의
https://www.kintex.com/images/img_nothing.jpg,미래교육 한마당,2019.10.23 ~ 2019.10.23,한국교육개발원  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 고양시 도시재생 청년포럼,2019.10.23 ~ 2019.10.23,주식회사 인피루트  ,회의
https://www.kintex.com/images/img_nothing.jpg,OECD 국가교육회의,2019.10.23 ~ 2019.10.24,주)유니원커뮤니케이션즈  ,회의
https://www.kintex.com/images/img_nothing.jpg,OECD 국가교육회의,2019.10.23 ~ 2019.10.24,  ,전시회
